id,date,time,day,city,area,area_type,weather,crime_type,risk_score,risk_level,latitude,longitude,narrative
4968,2024-11-01,01:30,Friday,Jaipur,Mansarovar,Educational,Foggy,Others,58.2,Medium,26.8963,75.7821,"A miscellaneous public-nuisance/disturbance case was reported in Mansarovar, Jaipur."
4969,2024-02-02,11:45,Friday,Kolkata,Esplanade,Commercial,Rainy,Robbery,24.7,Low,22.56,88.3543,"A robbery was reported near Esplanade, Kolkata — valuables snatched from a pedestrian."
4970,2023-04-25,02:00,Tuesday,Pune,Shivajinagar,Commercial,Cloudy,Robbery,38.8,Medium,18.4729,73.8794,"A robbery was reported near Shivajinagar, Pune — valuables snatched from a pedestrian."
4971,2024-01-12,18:45,Friday,Pune,Kothrud,Commercial,Foggy,Assault,42.7,Medium,18.5569,73.9028,"An assault case was reported following an altercation in Kothrud, Pune."
4972,2023-05-21,11:45,Sunday,Pune,Hadapsar,Residential,Foggy,Robbery,30.3,Low,18.5459,73.8983,"A robbery was reported near Hadapsar, Pune — valuables snatched from a pedestrian."
4973,2024-09-13,20:30,Friday,Chennai,Tambaram,Residential,Clear,Burglary,59.3,Medium,13.0832,80.2914,"A house burglary was reported in a residential complex in Tambaram, Chennai while occupants were away."
4974,2023-07-29,08:15,Saturday,Bangalore,Jayanagar,Commercial,Cloudy,Burglary,42.2,Medium,13.0125,77.5994,"A house burglary was reported in a residential complex in Jayanagar, Bangalore while occupants were away."
4975,2024-12-08,22:00,Sunday,Delhi,Karol Bagh,Commercial,Clear,Robbery,89.5,High,28.7141,77.1103,"A robbery was reported near Karol Bagh, Delhi — valuables snatched from a pedestrian."
4976,2023-10-15,00:00,Sunday,Bangalore,MG Road,Educational,Cloudy,Others,70.4,High,12.962,77.6011,"A miscellaneous public-nuisance/disturbance case was reported in MG Road, Bangalore."
4977,2023-02-13,10:45,Monday,Mumbai,Kurla,Educational,Rainy,Assault,59.5,Medium,19.0582,72.8835,"An assault case was reported following an altercation in Kurla, Mumbai."
4978,2024-09-17,10:00,Tuesday,Lucknow,Hazratganj,Residential,Cloudy,Burglary,49.5,Medium,26.8589,80.887,"Forced entry and burglary was reported at a residence in Hazratganj, Lucknow."
4979,2024-09-11,02:00,Wednesday,Chennai,Mylapore,Commercial,Cloudy,Robbery,59.4,Medium,13.0547,80.3012,"A robbery was reported near Mylapore, Chennai — valuables snatched from a pedestrian."
4980,2024-02-23,18:45,Friday,Kolkata,Howrah,Commercial,Clear,Robbery,30.5,Low,22.627,88.3845,"An armed robbery incident was reported at a shop in Howrah, Kolkata."
4981,2024-12-27,14:30,Friday,Mumbai,Malad,Commercial,Cloudy,Theft,46.8,Medium,19.0977,72.9025,"A shop reported theft of goods overnight in Malad, Mumbai."
4982,2024-09-29,03:30,Sunday,Delhi,Nehru Place,Residential,Rainy,Burglary,94.4,High,28.6996,77.1073,"A house burglary was reported in a residential complex in Nehru Place, Delhi while occupants were away."
4983,2024-12-07,04:30,Saturday,Hyderabad,Ameerpet,Residential,Rainy,Burglary,48.3,Medium,17.4153,78.4834,"Forced entry and burglary was reported at a residence in Ameerpet, Hyderabad."
4984,2023-12-12,10:00,Tuesday,Bangalore,Yelahanka,Industrial,Rainy,Theft,35.9,Medium,13.0127,77.5987,"A shop reported theft of goods overnight in Yelahanka, Bangalore."
4985,2024-03-28,16:30,Thursday,Jaipur,Bani Park,Residential,Clear,Burglary,40.5,Medium,26.8659,75.7965,"Forced entry and burglary was reported at a residence in Bani Park, Jaipur."
4986,2023-10-13,22:00,Friday,Bangalore,Yelahanka,Industrial,Rainy,Robbery,58.2,Medium,12.9405,77.635,"A chain/bag-snatching robbery was reported on the main road in Yelahanka, Bangalore."
4987,2023-08-05,17:15,Saturday,Jaipur,Mansarovar,Educational,Clear,Assault,64.2,Medium,26.8876,75.7485,"A physical assault was reported near a public gathering spot in Mansarovar, Jaipur."
4988,2024-12-04,23:15,Wednesday,Jaipur,Bani Park,Residential,Rainy,Burglary,71.0,High,26.8746,75.7766,"A house burglary was reported in a residential complex in Bani Park, Jaipur while occupants were away."
4989,2023-08-27,01:00,Sunday,Ahmedabad,Vastrapur,Residential,Cloudy,Burglary,60.6,Medium,22.9997,72.59,"Forced entry and burglary was reported at a residence in Vastrapur, Ahmedabad."
4990,2023-03-06,23:00,Monday,Chennai,Velachery,Educational,Rainy,Burglary,54.2,Medium,13.0902,80.2229,"Forced entry and burglary was reported at a residence in Velachery, Chennai."
4991,2024-04-28,18:00,Sunday,Chennai,T Nagar,Commercial,Clear,Theft,64.8,Medium,13.096,80.322,"A shop reported theft of goods overnight in T Nagar, Chennai."
4992,2024-02-11,14:45,Sunday,Jaipur,Mansarovar,Educational,Clear,Others,45.4,Medium,26.8971,75.7384,"A miscellaneous public-nuisance/disturbance case was reported in Mansarovar, Jaipur."
4993,2024-02-18,23:15,Sunday,Chennai,Tambaram,Residential,Rainy,Burglary,61.1,Medium,13.031,80.3282,"A house burglary was reported in a residential complex in Tambaram, Chennai while occupants were away."
4994,2023-12-21,14:30,Thursday,Delhi,Connaught Place,Industrial,Rainy,Theft,70.7,High,28.7359,77.0782,"A theft case was reported in Connaught Place, Delhi — a two-wheeler was stolen from a parking area."
4995,2024-01-27,21:15,Saturday,Pune,Aundh,Residential,Clear,Burglary,44.2,Medium,18.5143,73.8155,"Forced entry and burglary was reported at a residence in Aundh, Pune."
4996,2023-07-11,00:15,Tuesday,Kolkata,Howrah,Commercial,Clear,Robbery,32.2,Low,22.5341,88.4144,"A robbery was reported near Howrah, Kolkata — valuables snatched from a pedestrian."
4997,2023-11-25,06:45,Saturday,Lucknow,Hazratganj,Residential,Clear,Theft,41.4,Medium,26.8441,80.9333,"A shop reported theft of goods overnight in Hazratganj, Lucknow."
4998,2023-07-09,00:15,Sunday,Bangalore,Yelahanka,Industrial,Cloudy,Robbery,54.8,Medium,13.0292,77.5578,"A robbery was reported near Yelahanka, Bangalore — valuables snatched from a pedestrian."
4999,2024-05-08,11:45,Wednesday,Chennai,Porur,Commercial,Foggy,Others,45.6,Medium,13.135,80.2573,"A minor altercation/disturbance was reported near an institution in Porur, Chennai."
5000,2023-10-11,03:30,Wednesday,Chennai,Velachery,Educational,Rainy,Others,52.0,Medium,13.0901,80.2717,"A miscellaneous public-nuisance/disturbance case was reported in Velachery, Chennai."
5001,2024-01-03,15:30,Wednesday,Ahmedabad,Naranpura,Residential,Foggy,Burglary,56.3,Medium,23.0437,72.5641,"Forced entry and burglary was reported at a residence in Naranpura, Ahmedabad."
5002,2024-01-11,02:15,Thursday,Kolkata,New Town,Educational,Rainy,Burglary,23.1,Low,22.5444,88.3685,"A house burglary was reported in a residential complex in New Town, Kolkata while occupants were away."
5003,2023-04-04,12:30,Tuesday,Lucknow,Chowk,Residential,Cloudy,Burglary,41.5,Medium,26.9037,80.9111,"A house burglary was reported in a residential complex in Chowk, Lucknow while occupants were away."
5004,2024-05-07,16:45,Tuesday,Mumbai,Malad,Commercial,Cloudy,Theft,38.4,Medium,19.0488,72.8849,"A pickpocketing incident was reported in a crowded market in Malad, Mumbai."
5005,2023-11-04,14:45,Saturday,Ahmedabad,Naranpura,Residential,Cloudy,Burglary,55.6,Medium,22.9718,72.6277,"A house burglary was reported in a residential complex in Naranpura, Ahmedabad while occupants were away."
5006,2024-06-20,17:45,Thursday,Chennai,Anna Nagar,Commercial,Cloudy,Assault,52.2,Medium,13.1366,80.3269,"A physical assault was reported near a public gathering spot in Anna Nagar, Chennai."
5007,2024-03-24,21:30,Sunday,Jaipur,Bani Park,Residential,Cloudy,Assault,66.2,High,26.9367,75.8071,"A physical assault was reported near a public gathering spot in Bani Park, Jaipur."
5008,2024-02-18,05:15,Sunday,Ahmedabad,Bapunagar,Residential,Clear,Assault,54.8,Medium,23.0113,72.5225,"A physical assault was reported near a public gathering spot in Bapunagar, Ahmedabad."
5009,2023-12-21,07:00,Thursday,Pune,Hinjewadi,Industrial,Cloudy,Burglary,23.2,Low,18.5416,73.8247,"A house burglary was reported in a residential complex in Hinjewadi, Pune while occupants were away."
5010,2024-09-30,01:45,Monday,Lucknow,Mahanagar,Residential,Foggy,Robbery,50.5,Medium,26.8634,80.9386,"An armed robbery incident was reported at a shop in Mahanagar, Lucknow."
5011,2024-05-21,00:30,Tuesday,Bangalore,Koramangala,Residential,Cloudy,Burglary,62.1,Medium,12.9244,77.6423,"Forced entry and burglary was reported at a residence in Koramangala, Bangalore."
5012,2023-07-08,12:30,Saturday,Pune,Camp,Commercial,Clear,Robbery,43.8,Medium,18.5067,73.9048,"An armed robbery incident was reported at a shop in Camp, Pune."
5013,2024-05-12,17:45,Sunday,Delhi,Lajpat Nagar,Commercial,Cloudy,Robbery,85.0,High,28.7093,77.0592,"A robbery was reported near Lajpat Nagar, Delhi — valuables snatched from a pedestrian."
5014,2023-05-08,02:15,Monday,Delhi,Vasant Kunj,Educational,Clear,Robbery,65.8,Medium,28.654,77.0759,"A chain/bag-snatching robbery was reported on the main road in Vasant Kunj, Delhi."
5015,2024-06-30,08:45,Sunday,Bangalore,MG Road,Educational,Rainy,Assault,65.6,Medium,12.9652,77.5929,"A physical assault was reported near a public gathering spot in MG Road, Bangalore."
5016,2024-07-27,05:15,Saturday,Chennai,Velachery,Educational,Clear,Others,38.1,Medium,13.1074,80.2187,"A miscellaneous public-nuisance/disturbance case was reported in Velachery, Chennai."
5017,2024-08-17,23:30,Saturday,Kolkata,Behala,Educational,Cloudy,Assault,29.9,Low,22.5138,88.3365,"A physical assault was reported near a public gathering spot in Behala, Kolkata."
5018,2024-08-14,14:30,Wednesday,Chennai,Velachery,Educational,Rainy,Others,48.5,Medium,13.0796,80.3188,"A miscellaneous public-nuisance/disturbance case was reported in Velachery, Chennai."
5019,2024-10-02,04:30,Wednesday,Ahmedabad,Navrangpura,Commercial,Rainy,Theft,52.0,Medium,22.9957,72.5791,"A shop reported theft of goods overnight in Navrangpura, Ahmedabad."
5020,2024-01-24,12:00,Wednesday,Bangalore,MG Road,Educational,Rainy,Assault,58.5,Medium,12.9182,77.5846,"A physical assault was reported near a public gathering spot in MG Road, Bangalore."
5021,2023-12-06,16:45,Wednesday,Hyderabad,Kukatpally,Educational,Cloudy,Assault,43.4,Medium,17.3611,78.5357,"An assault case was reported following an altercation in Kukatpally, Hyderabad."
5022,2024-06-26,21:30,Wednesday,Mumbai,Bandra,Residential,Cloudy,Robbery,55.0,Medium,19.1296,72.8727,"A chain/bag-snatching robbery was reported on the main road in Bandra, Mumbai."
5023,2024-08-26,16:00,Monday,Chennai,T Nagar,Commercial,Clear,Robbery,46.5,Medium,13.1376,80.2196,"A chain/bag-snatching robbery was reported on the main road in T Nagar, Chennai."
5024,2024-10-22,21:30,Tuesday,Mumbai,Bandra,Residential,Clear,Burglary,45.9,Medium,19.0198,72.8526,"A house burglary was reported in a residential complex in Bandra, Mumbai while occupants were away."
5025,2023-06-19,07:45,Monday,Kolkata,Esplanade,Commercial,Clear,Theft,18.7,Low,22.6213,88.3637,"A pickpocketing incident was reported in a crowded market in Esplanade, Kolkata."
5026,2023-02-17,06:15,Friday,Mumbai,Andheri,Residential,Cloudy,Burglary,60.4,Medium,19.0731,72.8521,"Forced entry and burglary was reported at a residence in Andheri, Mumbai."
5027,2023-09-03,05:45,Sunday,Jaipur,Mansarovar,Educational,Foggy,Others,55.3,Medium,26.8895,75.76,"A miscellaneous public-nuisance/disturbance case was reported in Mansarovar, Jaipur."
5028,2023-08-02,04:15,Wednesday,Mumbai,Andheri,Residential,Cloudy,Burglary,50.7,Medium,19.0585,72.8486,"Forced entry and burglary was reported at a residence in Andheri, Mumbai."
5029,2023-08-30,01:30,Wednesday,Kolkata,Dum Dum,Commercial,Rainy,Robbery,34.4,Medium,22.5633,88.3931,"An armed robbery incident was reported at a shop in Dum Dum, Kolkata."
5030,2024-07-12,04:15,Friday,Lucknow,Aminabad,Industrial,Rainy,Burglary,43.5,Medium,26.8683,80.9917,"A house burglary was reported in a residential complex in Aminabad, Lucknow while occupants were away."
5031,2024-05-28,16:15,Tuesday,Pune,Hadapsar,Residential,Cloudy,Robbery,37.7,Medium,18.5256,73.8288,"A robbery was reported near Hadapsar, Pune — valuables snatched from a pedestrian."
5032,2023-01-22,21:45,Sunday,Pune,Shivajinagar,Commercial,Foggy,Robbery,51.1,Medium,18.5602,73.8811,"A chain/bag-snatching robbery was reported on the main road in Shivajinagar, Pune."
5033,2023-09-17,22:30,Sunday,Delhi,Rohini,Commercial,Rainy,Burglary,85.8,High,28.6832,77.1148,"Forced entry and burglary was reported at a residence in Rohini, Delhi."
5034,2023-08-25,03:30,Friday,Mumbai,Dadar,Residential,Foggy,Burglary,70.8,High,19.0413,72.8986,"A house burglary was reported in a residential complex in Dadar, Mumbai while occupants were away."
5035,2024-02-01,09:30,Thursday,Hyderabad,Secunderabad,Residential,Foggy,Burglary,44.8,Medium,17.3586,78.478,"Forced entry and burglary was reported at a residence in Secunderabad, Hyderabad."
5036,2024-12-26,03:00,Thursday,Pune,Kothrud,Commercial,Clear,Robbery,34.9,Medium,18.5419,73.8571,"An armed robbery incident was reported at a shop in Kothrud, Pune."
5037,2023-07-14,21:15,Friday,Delhi,Nehru Place,Residential,Foggy,Burglary,83.0,High,28.703,77.051,"A house burglary was reported in a residential complex in Nehru Place, Delhi while occupants were away."
5038,2023-07-08,03:00,Saturday,Kolkata,New Town,Educational,Cloudy,Others,25.5,Low,22.6103,88.4154,"A miscellaneous public-nuisance/disturbance case was reported in New Town, Kolkata."
5039,2024-03-21,13:30,Thursday,Ahmedabad,Vastrapur,Residential,Foggy,Burglary,41.6,Medium,23.0614,72.5809,"A house burglary was reported in a residential complex in Vastrapur, Ahmedabad while occupants were away."
5040,2024-11-09,20:30,Saturday,Mumbai,Colaba,Educational,Cloudy,Others,57.4,Medium,19.0448,72.8674,"A miscellaneous public-nuisance/disturbance case was reported in Colaba, Mumbai."
5041,2023-01-28,05:00,Saturday,Lucknow,Chowk,Residential,Clear,Burglary,53.3,Medium,26.9052,80.9428,"A house burglary was reported in a residential complex in Chowk, Lucknow while occupants were away."
5042,2024-07-04,04:15,Thursday,Bangalore,MG Road,Educational,Cloudy,Burglary,63.4,Medium,12.9274,77.5546,"A house burglary was reported in a residential complex in MG Road, Bangalore while occupants were away."
5043,2024-01-28,01:00,Sunday,Lucknow,Chowk,Residential,Rainy,Robbery,60.8,Medium,26.8403,80.9865,"A robbery was reported near Chowk, Lucknow — valuables snatched from a pedestrian."
5044,2024-04-26,17:15,Friday,Mumbai,Kurla,Educational,Rainy,Others,71.2,High,19.1236,72.8914,"A miscellaneous public-nuisance/disturbance case was reported in Kurla, Mumbai."
5045,2023-07-16,18:00,Sunday,Mumbai,Malad,Commercial,Foggy,Robbery,51.4,Medium,19.0643,72.8814,"A chain/bag-snatching robbery was reported on the main road in Malad, Mumbai."
5046,2024-04-18,22:45,Thursday,Jaipur,Sanganer,Educational,Clear,Others,56.2,Medium,26.876,75.7783,"A miscellaneous public-nuisance/disturbance case was reported in Sanganer, Jaipur."
5047,2023-06-07,22:30,Wednesday,Pune,Koregaon Park,Commercial,Rainy,Theft,38.5,Medium,18.5746,73.8119,"A pickpocketing incident was reported in a crowded market in Koregaon Park, Pune."
5048,2023-06-08,08:00,Thursday,Bangalore,Electronic City,Commercial,Foggy,Robbery,44.6,Medium,13.0036,77.6238,"An armed robbery incident was reported at a shop in Electronic City, Bangalore."
5049,2024-07-03,13:45,Wednesday,Hyderabad,Kukatpally,Educational,Foggy,Others,35.1,Medium,17.4042,78.5121,"A minor altercation/disturbance was reported near an institution in Kukatpally, Hyderabad."
5050,2023-10-12,05:30,Thursday,Lucknow,Gomti Nagar,Commercial,Clear,Others,29.8,Low,26.8869,80.9866,"A miscellaneous public-nuisance/disturbance case was reported in Gomti Nagar, Lucknow."
5051,2023-09-27,06:45,Wednesday,Chennai,Porur,Commercial,Rainy,Robbery,45.2,Medium,13.1137,80.2395,"A robbery was reported near Porur, Chennai — valuables snatched from a pedestrian."
5052,2023-05-31,10:15,Wednesday,Chennai,Velachery,Educational,Cloudy,Others,41.7,Medium,13.1311,80.2878,"A miscellaneous public-nuisance/disturbance case was reported in Velachery, Chennai."
5053,2023-10-03,10:00,Tuesday,Chennai,Adyar,Commercial,Clear,Robbery,35.5,Medium,13.082,80.255,"A chain/bag-snatching robbery was reported on the main road in Adyar, Chennai."
5054,2023-03-22,01:00,Wednesday,Kolkata,Behala,Educational,Clear,Assault,21.6,Low,22.523,88.4224,"A physical assault was reported near a public gathering spot in Behala, Kolkata."
5055,2024-05-26,19:15,Sunday,Delhi,Rohini,Commercial,Cloudy,Robbery,74.2,High,28.6803,77.1223,"A robbery was reported near Rohini, Delhi — valuables snatched from a pedestrian."
5056,2023-05-12,12:45,Friday,Hyderabad,Hitech City,Residential,Cloudy,Burglary,27.8,Low,17.4089,78.5027,"A house burglary was reported in a residential complex in Hitech City, Hyderabad while occupants were away."
5057,2024-01-15,15:30,Monday,Bangalore,Yelahanka,Industrial,Foggy,Others,33.5,Medium,12.937,77.5957,"A miscellaneous public-nuisance/disturbance case was reported in Yelahanka, Bangalore."
5058,2023-07-17,15:00,Monday,Jaipur,Vaishali Nagar,Commercial,Rainy,Robbery,45.0,Medium,26.9643,75.7657,"A robbery was reported near Vaishali Nagar, Jaipur — valuables snatched from a pedestrian."
5059,2023-09-08,16:30,Friday,Chennai,Anna Nagar,Commercial,Rainy,Theft,55.5,Medium,13.0597,80.2846,"A theft case was reported in Anna Nagar, Chennai — a two-wheeler was stolen from a parking area."
5060,2023-11-27,14:00,Monday,Kolkata,New Town,Educational,Clear,Others,19.5,Low,22.628,88.3578,"A miscellaneous public-nuisance/disturbance case was reported in New Town, Kolkata."
5061,2023-03-10,01:45,Friday,Ahmedabad,Navrangpura,Commercial,Rainy,Robbery,68.5,High,22.9978,72.5983,"A chain/bag-snatching robbery was reported on the main road in Navrangpura, Ahmedabad."
5062,2023-07-08,15:15,Saturday,Ahmedabad,Satellite,Educational,Clear,Others,49.2,Medium,23.0679,72.5312,"A minor altercation/disturbance was reported near an institution in Satellite, Ahmedabad."
5063,2024-03-04,23:00,Monday,Ahmedabad,Paldi,Residential,Foggy,Assault,69.5,High,23.0232,72.5853,"A physical assault was reported near a public gathering spot in Paldi, Ahmedabad."
